Variable,Coefficient,P-value
log_CARDUP_FEE_RATE:COMPANY_ID[T.3257],-1.413412865617305,0.6244200779417051
log_CARDUP_FEE_RATE:COMPANY_ID[T.3282],7.689875412481129,0.05949080039610781
log_CARDUP_FEE_RATE:COMPANY_ID[T.3301],2.0931932890376785,0.5169086841252012
log_CARDUP_FEE_RATE:COMPANY_ID[T.3306],-25.484516428921268,0.17805089780010075
log_CARDUP_FEE_RATE:COMPANY_ID[T.3313],4.062923416617082,0.6829829143051485
log_CARDUP_FEE_RATE:COMPANY_ID[T.3320],2.5159626134812925,0.44753373792167295
log_CARDUP_FEE_RATE:COMPANY_ID[T.3331],-3.707698700310038,0.3606085609087435
log_CARDUP_FEE_RATE:COMPANY_ID[T.3336],0.2606275908539346,0.43582828773901205
log_CARDUP_FEE_RATE:COMPANY_ID[T.3352],2.5549610735189177,0.5304108226132105
log_CARDUP_FEE_RATE:COMPANY_ID[T.3353],-29.729844859472394,0.5253306663545486
log_CARDUP_FEE_RATE:COMPANY_ID[T.3376],7.542759330665499,0.15740465778773283
log_CARDUP_FEE_RATE:COMPANY_ID[T.3382],7.414885091123949,0.05669388368730313
log_CARDUP_FEE_RATE:COMPANY_ID[T.3389],0.12606604087685858,0.6129902241765408
log_CARDUP_FEE_RATE:COMPANY_ID[T.3390],9.835337125274556,0.0062065809593303154
log_CARDUP_FEE_RATE:COMPANY_ID[T.3401],1.8891720489137,0.7395697962503798
log_CARDUP_FEE_RATE:COMPANY_ID[T.3409],2.5728558763169103,0.49073873675170254
log_CARDUP_FEE_RATE:COMPANY_ID[T.3410],48.23917337212126,0.6161116322334277
log_CARDUP_FEE_RATE:COMPANY_ID[T.3419],-190.2024374809937,0.2633251412311548
log_CARDUP_FEE_RATE:COMPANY_ID[T.3434],-1.1732228813592798,0.8766071650632641
log_CARDUP_FEE_RATE:COMPANY_ID[T.3440],5.547339773059827,0.041602019245719206
log_CARDUP_FEE_RATE:COMPANY_ID[T.3456],7.856096389707069,0.14381699238505122
log_CARDUP_FEE_RATE:COMPANY_ID[T.3457],2.3045291648274677,0.5161313745120036
log_CARDUP_FEE_RATE:COMPANY_ID[T.3467],2.8713796818932416,0.41440124725578076
log_CARDUP_FEE_RATE:COMPANY_ID[T.3472],5.593290318807931,0.8849900483451277
log_CARDUP_FEE_RATE:COMPANY_ID[T.3476],8.099856619964736,0.04675784986501466
log_CARDUP_FEE_RATE:COMPANY_ID[T.3497],5.68146703617505,0.7473457537952393
log_CARDUP_FEE_RATE:COMPANY_ID[T.3500],1.5874480134954823,0.7683810185907808
log_CARDUP_FEE_RATE:COMPANY_ID[T.3507],0.5712589341821536,0.08176632887922991
log_CARDUP_FEE_RATE:COMPANY_ID[T.3510],5.115388092725674,0.5080406052874433
log_CARDUP_FEE_RATE:COMPANY_ID[T.3511],6.285216477441253,0.11877224060029196
log_CARDUP_FEE_RATE:COMPANY_ID[T.3517],0.7468194083877626,0.8130423041066273
log_CARDUP_FEE_RATE:COMPANY_ID[T.3537],8.56522209171186,0.24729571714655946
log_CARDUP_FEE_RATE:COMPANY_ID[T.3540],-0.3017222980363977,0.3673924933632994
log_CARDUP_FEE_RATE:COMPANY_ID[T.3547],-58.70408924126775,0.0015669363857384844
log_CARDUP_FEE_RATE:COMPANY_ID[T.3549],3.787559188588183,0.3943311912856087
log_CARDUP_FEE_RATE:COMPANY_ID[T.3552],8.897342538722674,0.12059862093094986
log_CARDUP_FEE_RATE:COMPANY_ID[T.3582],-2.7841775033894436,0.5292704882300783
log_CARDUP_FEE_RATE:COMPANY_ID[T.3592],10.503659536702436,0.2623296992988627
log_CARDUP_FEE_RATE:COMPANY_ID[T.3599],2.612413901788575,0.5732961949253994
log_CARDUP_FEE_RATE:COMPANY_ID[T.3607],-17.506625784535686,0.5839389688077854
log_CARDUP_FEE_RATE:COMPANY_ID[T.3608],15.874542447551072,0.01614940131114839
log_CARDUP_FEE_RATE:COMPANY_ID[T.3617],92.64227618731286,0.18557804899202243
log_CARDUP_FEE_RATE:COMPANY_ID[T.3618],3.912964431701681,0.76014893706136
log_CARDUP_FEE_RATE:COMPANY_ID[T.3619],0.25240298789124793,0.9931270614504301
log_CARDUP_FEE_RATE:COMPANY_ID[T.3628],9.45059932003927,0.02185951565585288
log_CARDUP_FEE_RATE:COMPANY_ID[T.3630],21.51055130308626,0.7035279311843383
log_CARDUP_FEE_RATE:COMPANY_ID[T.364],-0.03407958932599242,0.9422109440763451
log_CARDUP_FEE_RATE:COMPANY_ID[T.3641],-56.46934466163901,0.08422058154715521
log_CARDUP_FEE_RATE:COMPANY_ID[T.3643],-83.41769972161711,0.33946626592398654
log_CARDUP_FEE_RATE:COMPANY_ID[T.3644],-0.1632647196661885,0.49148329769657517
log_CARDUP_FEE_RATE:COMPANY_ID[T.3646],0.01798617286575599,0.940151446474645
log_CARDUP_FEE_RATE:COMPANY_ID[T.3669],-5.186697109136077,0.8881615567530675
log_CARDUP_FEE_RATE:COMPANY_ID[T.3674],11.013426647942936,0.22663108711203256
log_CARDUP_FEE_RATE:COMPANY_ID[T.3681],2.416345617415786,0.529166213035217
log_CARDUP_FEE_RATE:COMPANY_ID[T.3685],-14.140467266594374,0.7256301606368531
log_CARDUP_FEE_RATE:COMPANY_ID[T.369],42.3149961848753,2.2341809051978604e-10
log_CARDUP_FEE_RATE:COMPANY_ID[T.3691],8.525988198144269,0.23431222813101218
log_CARDUP_FEE_RATE:COMPANY_ID[T.3692],5.0662002951751965,0.3556769198957893
log_CARDUP_FEE_RATE:COMPANY_ID[T.3693],-127.88918470498027,0.0074658469191293195
log_CARDUP_FEE_RATE:COMPANY_ID[T.3699],62.917851734159356,0.2527739938200544
log_CARDUP_FEE_RATE:COMPANY_ID[T.3700],-3.812263030448058,0.7142680790699132
log_CARDUP_FEE_RATE:COMPANY_ID[T.3702],-11.688032051406704,0.18356135779092783
log_CARDUP_FEE_RATE:COMPANY_ID[T.3707],6.993384749017181,0.5415912976447463
log_CARDUP_FEE_RATE:COMPANY_ID[T.3718],99.60983479998838,0.6841476486496006
log_CARDUP_FEE_RATE:COMPANY_ID[T.3720],4.558830682111673,0.3012354805925044
log_CARDUP_FEE_RATE:COMPANY_ID[T.3722],-29.07467250274607,0.22612170009642923
log_CARDUP_FEE_RATE:COMPANY_ID[T.3728],10.917230441900614,0.011866952793699176
log_CARDUP_FEE_RATE:COMPANY_ID[T.3736],-213.78263030278868,0.22314260936368832
log_CARDUP_FEE_RATE:COMPANY_ID[T.3744],-32.200241934766844,0.10099812330059485
log_CARDUP_FEE_RATE:COMPANY_ID[T.3748],-0.21728940814487285,0.420320484183212
log_CARDUP_FEE_RATE:COMPANY_ID[T.3750],-7.0659005605245095,0.10489629654205729
log_CARDUP_FEE_RATE:COMPANY_ID[T.3751],-5.276561438791191,0.5099296322158613
log_CARDUP_FEE_RATE:COMPANY_ID[T.3752],7.492823679011945,0.07900644081501446
log_CARDUP_FEE_RATE:COMPANY_ID[T.3754],4.8359759103664715,0.8991450731427746
log_CARDUP_FEE_RATE:COMPANY_ID[T.3769],-0.5256754239290728,0.9299190923589411
log_CARDUP_FEE_RATE:COMPANY_ID[T.377],-0.37698166605745476,0.16251132520441153
log_CARDUP_FEE_RATE:COMPANY_ID[T.3770],-4.349949432033561,0.24616386817622907
log_CARDUP_FEE_RATE:COMPANY_ID[T.3773],-35.91557342342945,0.10673935072074425
log_CARDUP_FEE_RATE:COMPANY_ID[T.3778],13.54445273441773,0.0008354636571820039
log_CARDUP_FEE_RATE:COMPANY_ID[T.3779],7.861300689976018,0.46687205385479136
log_CARDUP_FEE_RATE:COMPANY_ID[T.3792],36.115331273066445,0.02299616248765359
log_CARDUP_FEE_RATE:COMPANY_ID[T.3794],10.60464659031669,0.027122367649679967
log_CARDUP_FEE_RATE:COMPANY_ID[T.3798],4.288697750810414,0.7420683165348897
log_CARDUP_FEE_RATE:COMPANY_ID[T.3799],11.80437314259197,0.7828854185631586
log_CARDUP_FEE_RATE:COMPANY_ID[T.3811],1.8517644214894826,0.6931019445662905
log_CARDUP_FEE_RATE:COMPANY_ID[T.3812],-1.7482341743336924,0.7584161003944754
log_CARDUP_FEE_RATE:COMPANY_ID[T.3815],1.0469300409797837,0.8267248218657961
log_CARDUP_FEE_RATE:COMPANY_ID[T.3821],4.158568647166423,0.6185739153712548
log_CARDUP_FEE_RATE:COMPANY_ID[T.3848],-7.992139944421851,0.5604710492993333
log_CARDUP_FEE_RATE:COMPANY_ID[T.3853],0.11922939595252346,0.6587758376309951
log_CARDUP_FEE_RATE:COMPANY_ID[T.3858],0.10570460730421383,0.6673985290055902
log_CARDUP_FEE_RATE:COMPANY_ID[T.3865],0.1341645049861253,0.6817223110204593
log_CARDUP_FEE_RATE:COMPANY_ID[T.3873],-3.3658236873966416,0.9655770772497485
log_CARDUP_FEE_RATE:COMPANY_ID[T.3874],7.1236531665572755,0.08022822314415204
log_CARDUP_FEE_RATE:COMPANY_ID[T.3881],-0.46031518182654985,0.06368281561143407
log_CARDUP_FEE_RATE:COMPANY_ID[T.3890],-3.6678394327614114,0.9498393958121336
log_CARDUP_FEE_RATE:COMPANY_ID[T.3897],-3.999642366018982,0.5927734715096087
log_CARDUP_FEE_RATE:COMPANY_ID[T.3903],-1.8515463690675062,0.9611239833387564
log_CARDUP_FEE_RATE:COMPANY_ID[T.3906],9.6364857672745,0.1009235376723889
log_CARDUP_FEE_RATE:COMPANY_ID[T.3926],0.884864302074442,0.873273874924255
log_CARDUP_FEE_RATE:COMPANY_ID[T.3929],3.0846195531805733,0.9244944212690434
log_CARDUP_FEE_RATE:COMPANY_ID[T.3930],45.265876648986506,0.16873314485504126
log_CARDUP_FEE_RATE:COMPANY_ID[T.3931],-0.3325799303883177,0.15638938007445224
log_CARDUP_FEE_RATE:COMPANY_ID[T.3942],311.75484825624113,0.010043513096394438
log_CARDUP_FEE_RATE:COMPANY_ID[T.3945],-11.357106497160942,0.106791687086002
log_CARDUP_FEE_RATE:COMPANY_ID[T.3953],7.566378820272984,0.06356853315166805
log_CARDUP_FEE_RATE:COMPANY_ID[T.3964],0.14654059270800834,0.5751055743153344
log_CARDUP_FEE_RATE:COMPANY_ID[T.3967],-2.37232290249662,0.8665179522792252
log_CARDUP_FEE_RATE:COMPANY_ID[T.3971],-141.8818498005362,0.001961525778781904
log_CARDUP_FEE_RATE:COMPANY_ID[T.398],23.24421894625877,0.6183942648552629
log_CARDUP_FEE_RATE:COMPANY_ID[T.3980],0.21390547397430737,0.9720849221225764
log_CARDUP_FEE_RATE:COMPANY_ID[T.3986],-32.34828043365167,0.6516057925108778
log_CARDUP_FEE_RATE:COMPANY_ID[T.3996],3.1745683601935806,0.2394867826682098
log_CARDUP_FEE_RATE:COMPANY_ID[T.4000],-30.43407852756991,0.609982660076205
log_CARDUP_FEE_RATE:COMPANY_ID[T.4003],-12.146744221710719,0.5980170062785725
log_CARDUP_FEE_RATE:COMPANY_ID[T.4012],0.7317637380564572,0.020411206838317486
log_CARDUP_FEE_RATE:COMPANY_ID[T.4020],5.987340053621921,0.7672154056490967
log_CARDUP_FEE_RATE:COMPANY_ID[T.4043],2.00607190910328,0.8407085601449354
log_CARDUP_FEE_RATE:COMPANY_ID[T.4044],0.22694954436793724,0.3620257233402857
log_CARDUP_FEE_RATE:COMPANY_ID[T.405],5.129719356934272,0.07579341777292328
log_CARDUP_FEE_RATE:COMPANY_ID[T.4052],6.454789491806864,0.8817309550260979
log_CARDUP_FEE_RATE:COMPANY_ID[T.4066],3.4857641530351327,0.4156666858657144
log_CARDUP_FEE_RATE:COMPANY_ID[T.4068],0.372208628508242,0.13503040881870207
log_CARDUP_FEE_RATE:COMPANY_ID[T.4077],-1.1577315723321817,0.9942583179672655
log_CARDUP_FEE_RATE:COMPANY_ID[T.4091],-1.635025556489822,0.6839436585188272
log_CARDUP_FEE_RATE:COMPANY_ID[T.4095],14.459832396253034,0.10307342799479811
log_CARDUP_FEE_RATE:COMPANY_ID[T.4103],-479.8729019000894,9.157297159162701e-05
log_CARDUP_FEE_RATE:COMPANY_ID[T.4104],15.068831433840348,5.333210044926311e-06
log_CARDUP_FEE_RATE:COMPANY_ID[T.4120],7.093900641107197,0.7677302483463058
log_CARDUP_FEE_RATE:COMPANY_ID[T.4124],-1.769664687978434,0.9394771048441919
log_CARDUP_FEE_RATE:COMPANY_ID[T.4136],5.5110716333692835,0.7578482317464466
log_CARDUP_FEE_RATE:COMPANY_ID[T.4138],3.1403878699788095,0.6555931301331506
log_CARDUP_FEE_RATE:COMPANY_ID[T.4142],13.109931152178945,0.731270554282388
log_CARDUP_FEE_RATE:COMPANY_ID[T.4144],3.588169999966786,0.6104171345032741
log_CARDUP_FEE_RATE:COMPANY_ID[T.4158],11.04151367971112,0.18562615980019623
log_CARDUP_FEE_RATE:COMPANY_ID[T.4163],22.86910022557875,0.025402854797335974
log_CARDUP_FEE_RATE:COMPANY_ID[T.4164],26.19689437136335,0.003901705126618475
log_CARDUP_FEE_RATE:COMPANY_ID[T.4177],-25.162635030442274,0.1821647503962239
log_CARDUP_FEE_RATE:COMPANY_ID[T.4186],15.80504319784795,0.07351543501447803
log_CARDUP_FEE_RATE:COMPANY_ID[T.4193],0.21235392760558175,0.5003001487371821
log_CARDUP_FEE_RATE:COMPANY_ID[T.4194],16.949093008074918,0.10768365136188077
log_CARDUP_FEE_RATE:COMPANY_ID[T.4195],-27.544796363919943,0.5471739920481412
log_CARDUP_FEE_RATE:COMPANY_ID[T.4203],19.801814301113946,0.0003339542744918915
log_CARDUP_FEE_RATE:COMPANY_ID[T.4210],-223.22402348482066,0.004590847106946236
log_CARDUP_FEE_RATE:COMPANY_ID[T.4212],4.73726358296477,0.483072369062185
log_CARDUP_FEE_RATE:COMPANY_ID[T.4216],7.181826621187412,0.671146107244746
log_CARDUP_FEE_RATE:COMPANY_ID[T.4217],-140.8547386765882,0.060344937207560484
log_CARDUP_FEE_RATE:COMPANY_ID[T.4221],-10.77355404144464,0.8881518492700149
log_CARDUP_FEE_RATE:COMPANY_ID[T.4230],6.253711042741088,0.9462260245959071
log_CARDUP_FEE_RATE:COMPANY_ID[T.4231],16.835704971128322,0.004833747016487259
log_CARDUP_FEE_RATE:COMPANY_ID[T.4234],0.0717659518613476,0.787917032136642
log_CARDUP_FEE_RATE:COMPANY_ID[T.4235],4.181970800454906,0.9240459943018041
log_CARDUP_FEE_RATE:COMPANY_ID[T.4244],10.57472250195654,0.02918119118810439
log_CARDUP_FEE_RATE:COMPANY_ID[T.4261],0.12660192305103646,0.6129438176408758
log_CARDUP_FEE_RATE:COMPANY_ID[T.4266],0.45900047021001456,0.8893263628918031
log_CARDUP_FEE_RATE:COMPANY_ID[T.4267],483.7201501913387,0.01442382323819077
log_CARDUP_FEE_RATE:COMPANY_ID[T.4270],13.490545836590684,0.002999082778227586
log_CARDUP_FEE_RATE:COMPANY_ID[T.4272],-6.214098650924456,0.7609587863378018
log_CARDUP_FEE_RATE:COMPANY_ID[T.4273],0.10621553578665877,0.7097394254789855
log_CARDUP_FEE_RATE:COMPANY_ID[T.4281],-0.1806182031639787,0.4867450771035632
log_CARDUP_FEE_RATE:COMPANY_ID[T.4291],40.766353728031675,0.6649683963658541
log_CARDUP_FEE_RATE:COMPANY_ID[T.4293],0.14953497496448698,0.7958897653895627
log_CARDUP_FEE_RATE:COMPANY_ID[T.4297],-5.140863737673371,0.8189207412421753
log_CARDUP_FEE_RATE:COMPANY_ID[T.4308],2.453012439350066,0.4106734433356988
log_CARDUP_FEE_RATE:COMPANY_ID[T.4316],0.09325617457668167,0.7739428519943201
log_CARDUP_FEE_RATE:COMPANY_ID[T.4317],1.9210272666332529,0.5321655293625976
log_CARDUP_FEE_RATE:COMPANY_ID[T.4318],0.6560955335262502,0.04119077695974836
log_CARDUP_FEE_RATE:COMPANY_ID[T.4320],6.751226527494701,0.48114517957015523
log_CARDUP_FEE_RATE:COMPANY_ID[T.4331],0.6152064558045538,0.9256050212401998
log_CARDUP_FEE_RATE:COMPANY_ID[T.4333],-24.742409161527945,0.46507397911199533
log_CARDUP_FEE_RATE:COMPANY_ID[T.4349],-10.37206252708549,0.7612084827527619
log_CARDUP_FEE_RATE:COMPANY_ID[T.4359],-13.600445913024714,0.9107417134219238
log_CARDUP_FEE_RATE:COMPANY_ID[T.436],2.1296413863841925,0.427171644786829
log_CARDUP_FEE_RATE:COMPANY_ID[T.4361],0.175747515649892,0.6241107875339346
log_CARDUP_FEE_RATE:COMPANY_ID[T.4363],0.07637665908835778,0.8106093892950166
log_CARDUP_FEE_RATE:COMPANY_ID[T.4373],-23.62467319211521,0.36241611825091646
log_CARDUP_FEE_RATE:COMPANY_ID[T.4375],5.080207180914371,0.6480464223011104
log_CARDUP_FEE_RATE:COMPANY_ID[T.4376],-0.08290780906734341,0.9870543437578156
log_CARDUP_FEE_RATE:COMPANY_ID[T.4386],34.88428398918852,0.2867292079810684
log_CARDUP_FEE_RATE:COMPANY_ID[T.4399],0.21478096911509792,0.4107606676236314
log_CARDUP_FEE_RATE:COMPANY_ID[T.44],0.5717487686617373,0.1909669798579453
log_CARDUP_FEE_RATE:COMPANY_ID[T.4404],0.2990412303678238,0.2907215192234182
log_CARDUP_FEE_RATE:COMPANY_ID[T.4425],0.7762443533460548,0.8997511560098729
log_CARDUP_FEE_RATE:COMPANY_ID[T.4426],0.5783014456974792,0.06502673828598739
log_CARDUP_FEE_RATE:COMPANY_ID[T.4427],0.6315521973701496,0.02966490789870137
log_CARDUP_FEE_RATE:COMPANY_ID[T.443],13.199717443943058,0.011952063429451435
log_CARDUP_FEE_RATE:COMPANY_ID[T.4436],6.05944170434579,0.3639436602849636
log_CARDUP_FEE_RATE:COMPANY_ID[T.4445],-0.036774160060261796,0.8891293833066529
log_CARDUP_FEE_RATE:COMPANY_ID[T.4451],6.612051027240009,0.22545970651790276
log_CARDUP_FEE_RATE:COMPANY_ID[T.4455],-2.3745730887229684,0.4931945732194968
log_CARDUP_FEE_RATE:COMPANY_ID[T.4459],-0.14516116983553973,0.599829015413554
log_CARDUP_FEE_RATE:COMPANY_ID[T.4463],3.0354984605893307,0.6630407530672188
log_CARDUP_FEE_RATE:COMPANY_ID[T.4464],-55.30774081587822,0.09679404683249018
log_CARDUP_FEE_RATE:COMPANY_ID[T.4467],-3.1085394544513747,0.8761699777036984
log_CARDUP_FEE_RATE:COMPANY_ID[T.4490],16.917733636685597,0.03588438237421283
log_CARDUP_FEE_RATE:COMPANY_ID[T.4493],-135.06996945729054,0.15530568479482368
log_CARDUP_FEE_RATE:COMPANY_ID[T.4494],-55.26338041442029,0.6144829704305921
log_CARDUP_FEE_RATE:COMPANY_ID[T.4495],16.365148134559064,0.06304962979527572
log_CARDUP_FEE_RATE:COMPANY_ID[T.4496],13.851477424488596,0.11556760700643176
log_CARDUP_FEE_RATE:COMPANY_ID[T.4510],24.13087828049165,0.008521116910197576
log_CARDUP_FEE_RATE:COMPANY_ID[T.4514],33.044862831193655,0.2712889638757785
log_CARDUP_FEE_RATE:COMPANY_ID[T.452],1.154683249426895,0.13249354732579813
log_CARDUP_FEE_RATE:COMPANY_ID[T.4520],16.746459108361766,0.14132076435828267
log_CARDUP_FEE_RATE:COMPANY_ID[T.4521],382.6932570280652,0.0010399266799489084
log_CARDUP_FEE_RATE:COMPANY_ID[T.4525],-0.07591529948202358,0.8716715248905976
log_CARDUP_FEE_RATE:COMPANY_ID[T.4526],-0.20931177762813302,0.4521409804906218
log_CARDUP_FEE_RATE:COMPANY_ID[T.4531],13.599787127336924,0.030659156322989958
log_CARDUP_FEE_RATE:COMPANY_ID[T.4535],39.99030101408059,0.0036338181839116485
log_CARDUP_FEE_RATE:COMPANY_ID[T.4538],0.5087472579300503,0.12069296045922671
log_CARDUP_FEE_RATE:COMPANY_ID[T.4562],0.4994022889091574,0.28852840696793836
log_CARDUP_FEE_RATE:COMPANY_ID[T.4565],13.501312646162589,0.030935665756315657
log_CARDUP_FEE_RATE:COMPANY_ID[T.4575],2.7973632262477324,0.43874000653009293
log_CARDUP_FEE_RATE:COMPANY_ID[T.4576],0.5272011677979801,0.09081696930465338
log_CARDUP_FEE_RATE:COMPANY_ID[T.4580],0.06377824147914823,0.8418874254760075
log_CARDUP_FEE_RATE:COMPANY_ID[T.4596],1.1433150457245196,0.0755127784892666
log_CARDUP_FEE_RATE:COMPANY_ID[T.4599],1.0784282952424464,0.0005653228558337888
log_CARDUP_FEE_RATE:COMPANY_ID[T.4608],0.14207807196338973,0.6682758264834994
log_CARDUP_FEE_RATE:COMPANY_ID[T.4614],-0.18480803117995093,0.6264662928426743
log_CARDUP_FEE_RATE:COMPANY_ID[T.4622],0.530768161922378,0.10499559347626614
log_CARDUP_FEE_RATE:COMPANY_ID[T.4626],0.571198994930459,0.06787817302030517
log_CARDUP_FEE_RATE:COMPANY_ID[T.4627],0.7978139969899676,0.06741182718457406
log_CARDUP_FEE_RATE:COMPANY_ID[T.4629],12.232166518021895,0.006722690329284748
log_CARDUP_FEE_RATE:COMPANY_ID[T.4632],0.9867672475964689,0.06631390826062855
log_CARDUP_FEE_RATE:COMPANY_ID[T.4651],0.1957403959371936,0.5485768267367789
log_CARDUP_FEE_RATE:COMPANY_ID[T.4652],0.6842637507785405,0.03646875785495798
log_CARDUP_FEE_RATE:COMPANY_ID[T.4664],28.21678047803273,0.042389865706003955
log_CARDUP_FEE_RATE:COMPANY_ID[T.4671],21.88003252814542,0.06428163415521
log_CARDUP_FEE_RATE:COMPANY_ID[T.4676],0.1441955429389976,0.7590420608649374
log_CARDUP_FEE_RATE:COMPANY_ID[T.4693],0.23392693614372462,0.5286511353404166
log_CARDUP_FEE_RATE:COMPANY_ID[T.4727],0.23579250002636298,0.46671874858861917
log_CARDUP_FEE_RATE:COMPANY_ID[T.4736],0.1077795195960829,0.7379891859066546
log_CARDUP_FEE_RATE:COMPANY_ID[T.498],235.24961950246518,0.35442286469054574
log_CARDUP_FEE_RATE:COMPANY_ID[T.547],42.16613758451392,0.06813687910054089
log_CARDUP_FEE_RATE:COMPANY_ID[T.560],245.33251834459404,0.24802320409141304
log_CARDUP_FEE_RATE:COMPANY_ID[T.566],5.71988659579285,0.609200993460189
log_CARDUP_FEE_RATE:COMPANY_ID[T.573],-23.175038912321533,0.0029979606448245766
log_CARDUP_FEE_RATE:COMPANY_ID[T.58],-3.9488110643015943,0.23525652923968546
log_CARDUP_FEE_RATE:COMPANY_ID[T.590],-5.631547867169516,0.13236001434259667
log_CARDUP_FEE_RATE:COMPANY_ID[T.593],11.398085353908145,0.07446499980514733
log_CARDUP_FEE_RATE:COMPANY_ID[T.629],0.6043438051702188,0.007755815858294342
log_CARDUP_FEE_RATE:COMPANY_ID[T.632],3.679779251082273,0.4173461271422684
log_CARDUP_FEE_RATE:COMPANY_ID[T.669],-0.7436880316898833,0.7934267246322528
log_CARDUP_FEE_RATE:COMPANY_ID[T.672],-0.6398778506369354,0.9609457249204727
log_CARDUP_FEE_RATE:COMPANY_ID[T.693],1.6598116053364809,0.7671381007510045
log_CARDUP_FEE_RATE:COMPANY_ID[T.708],7.995918741039315,0.01559350182168143
log_CARDUP_FEE_RATE:COMPANY_ID[T.709],9.325317301989738,0.10001945975343582
log_CARDUP_FEE_RATE:COMPANY_ID[T.723],9.339934763529135,0.004679233817944928
log_CARDUP_FEE_RATE:COMPANY_ID[T.768],16.886614025334804,0.1358206627095691
log_CARDUP_FEE_RATE:COMPANY_ID[T.779],9.937981517402985,0.1957118100202787
log_CARDUP_FEE_RATE:COMPANY_ID[T.785],5.616815138859767,0.04832364343811664
log_CARDUP_FEE_RATE:COMPANY_ID[T.795],-46.25996342896977,0.03957899549451447
log_CARDUP_FEE_RATE:COMPANY_ID[T.801],5.043300398988361,0.20401462304889342
log_CARDUP_FEE_RATE:COMPANY_ID[T.805],10.747573805001723,0.042724590329180454
log_CARDUP_FEE_RATE:COMPANY_ID[T.844],-1.7628830648171245,0.5948590770247673
log_CARDUP_FEE_RATE:COMPANY_ID[T.858],0.7065938024221082,0.03133297730742702
log_CARDUP_FEE_RATE:COMPANY_ID[T.874],-3.4055038938111863,0.7669119919287685
log_CARDUP_FEE_RATE:COMPANY_ID[T.889],19.19064816103102,0.0005991994199505098
log_CARDUP_FEE_RATE:COMPANY_ID[T.914],2.11510151660271,0.5017096024614336
log_CARDUP_FEE_RATE:COMPANY_ID[T.932],-2.1154242593266304,0.8992621519763573
log_CARDUP_FEE_RATE:COMPANY_ID[T.936],-0.03939077438739513,0.8845708996948853
log_CARDUP_FEE_RATE:COMPANY_ID[T.951],0.43330654865855767,0.2943512404172875
log_CARDUP_FEE_RATE:COMPANY_ID[T.953],3.882767390016717,0.5688457160674231
log_CARDUP_FEE_RATE:COMPANY_ID[T.973],15.849319368747743,0.021691728771320844
log_CARDUP_FEE_RATE:COMPANY_ID[T.980],-67.75277991388936,0.16688228129234536
log_CARDUP_FEE_RATE:COMPANY_ID[T.984],-0.09086839231005228,0.7831152935679273
log_CARDUP_FEE_RATE:COMPANY_ID[T.993],0.22050155949167305,0.6809974009855367
log_CARDUP_FEE_RATE_lag,-0.12298490124923195,0.35473271688495533
log_CARDUP_FEE_RATE:NEXT_DAY,0.4211231072835173,0.47301563990735496
log_TOTAL_GTV_lag,-0.058555177033651505,0.0005712672020021038
NEXT_DAY,0.539595697862401,0.8170757549718028
